ID,Tract,latitude,longitude
204,836800.0,41.881609789470076,-87.71589645010044
325,836400.0,41.82083557749161,-87.60320724578912
446,750100.0,41.69586732793573,-87.65712748828042
567,831000.0,41.91358861940671,-87.68231339538983
205,833300.0,41.871536278241365,-87.65429318769321
326,834400.0,41.77815106256793,-87.59309568792611
447,63000.0,41.93903230628746,-87.6521986558289
568,40100.0,41.983224515925826,-87.68937255953023
206,837400.0,41.87471680961471,-87.69364589606403
448,380600.0,41.81868678578843,-87.6264072418769
569,833100.0,41.880326049167365,-87.66095409136364
207,251400.0,41.887819687019146,-87.76632520756596
328,420200.0,41.78292026445001,-87.59147915032776
449,62600.0,41.93685768028092,-87.6721130159525
208,842300.0,41.896243850848066,-87.66013469067207
329,420800.0,41.78021700979292,-87.60296033252541
209,252101.0,41.873765897661656,-87.76469934449005
570,62300.0,41.941693052087885,-87.66033943303052
450,10502.0,42.00444369714967,-87.66274038951633
571,600700.0,41.84284614071163,-87.6635370138136
451,841100.0,41.84826744747585,-87.63477666746422
572,000nan,,
210,833000.0,41.884932021777786,-87.66473232325177
331,834400.0,41.77499983399417,-87.59615168837922
452,130100.0,41.984969388921286,-87.72841744273222
573,500300.0,41.68555752042687,-87.6054464829607
211,833100.0,41.88022354908304,-87.66030125652196
332,271800.0,41.87008788701627,-87.69712719112772
453,301600.0,41.84160124042103,-87.71113036654083
574,280800.0,41.87757694093119,-87.68906282459795
212,300600.0,41.849887451743825,-87.7165205377056
333,837300.0,41.87282298701501,-87.70705195413541
213,310900.0,41.85713063473804,-87.67116082495102
334,710200.0,41.756001873012906,-87.65437987350731
455,221600.0,41.92278063383168,-87.68521212069885
576,000nan,,
214,241400.0,41.9074458577399,-87.67730285809097
335,120200.0,41.99986018520599,-87.76280290525835
577,750500.0,41.68437822778628,-87.68084681237542
215,832900.0,41.87227941640441,-87.65873681505485
336,420200.0,41.78229880721966,-87.59476116125182
457,843700.0,41.94634192312003,-87.694206037404
578,280400.0,41.88403162489544,-87.67600250292287
216,310500.0,41.85516661558023,-87.65468928639888
337,834400.0,41.77786398388281,-87.59466692332285
217,241600.0,41.90698584763294,-87.66386375066025
338,837100.0,41.88639385340247,-87.70413221022352
459,431400.0,41.762308647788416,-87.55879040978283
218,843100.0,41.86511582038656,-87.70203974846783
339,835800.0,41.81575958529061,-87.61824868156674
219,240900.0,41.90548790849027,-87.70162525129632
580,170100.0,41.9539740210397,-87.79648539981298
581,750500.0,41.68286914138753,-87.67900544321122
340,834400.0,41.77417822338725,-87.59856842164379
582,720100.0,41.725707134217146,-87.66645846635322
462,30601.0,41.98953398057313,-87.66017366559618
583,510100.0,41.71172710314818,-87.55237933317005
100,70101.0,41.92580247323582,-87.63372065338513
584,530200.0,41.678050476234944,-87.6255459266996
343,830700.0,41.966414403602926,-87.65612212107789
464,120100.0,41.99452089087845,-87.77042701431753
585,660302.0,41.783590813312514,-87.699533667575
344,837400.0,41.871136446861954,-87.69423819598114
465,839000.0,41.870197201553765,-87.62946817443208
586,661000.0,41.76262004497431,-87.68693573856672
103,31800.0,41.96753038702167,-87.66933352289112
466,839000.0,41.86751844387055,-87.62931785681701
587,490200.0,41.72206399372578,-87.60757132993791
104,000nan,,
225,530503.0,41.67059188639888,-87.63053278897036
588,500200.0,41.704546706974156,-87.60400582935301
105,80100.0,41.90508546328209,-87.62705127324631
347,291200.0,41.86089948360427,-87.71171372095688
468,620300.0,41.79132071314808,-87.73696902687607
589,491000.0,41.69336848341584,-87.62859614507977
106,51400.0,41.93655567343757,-87.68061656463186
227,30500.0,41.98799548550238,-87.66708912287896
348,31700.0,41.96621813390249,-87.66261447518542
107,81300.0,41.89680839615153,-87.62292204103619
228,160602.0,41.96119855144383,-87.69776056891084
108,838300.0,41.90265047936657,-87.6396968810725
229,170600.0,41.94420453223722,-87.82719645074599
109,842200.0,41.90507584613198,-87.64524306252645
590,380600.0,41.82297577416199,-87.6216592500445
591,836500.0,41.82478856815777,-87.60385959409967
592,380100.0,41.81920348766846,-87.61354417049483
230,301803.0,41.8368824546838,-87.72929012708954
351,843600.0,41.81081420018671,-87.6101714877367
472,760801.0,41.97808483821825,-87.83899087823869
593,140500.0,41.96372053354236,-87.73162537468511
110,40900.0,41.96310638117518,-87.68683269478248
231,430800.0,41.758933459570244,-87.57606446921682
352,310200.0,41.85666685527519,-87.64624457974872
594,839800.0,41.83639253418386,-87.64616024520211
232,460400.0,41.74634031196928,-87.5653756485097
353,838700.0,41.86178465285377,-87.72023940617106
474,841500.0,41.862435857658,-87.70685316201121
595,000nan,,
233,560300.0,41.802111945207855,-87.74987415923545
354,841800.0,41.76118119957522,-87.60428910929892
596,842800.0,41.806017709312016,-87.68443186599302
355,838700.0,41.86145205491118,-87.72374367403785
234,640300.0,41.78067768802839,-87.77656610408877
476,000nan,,
597,838800.0,41.668908055153054,-87.55933286869788
235,730400.0,41.72127876105509,-87.6475504971553
477,81403.0,41.890626419153136,-87.62016623471118
598,842200.0,41.9104895512819,-87.64349116552671
115,10400.0,42.01045754955845,-87.66196771795518
236,730700.0,41.7026589575587,-87.64764123704458
478,826700.0,41.62990159684648,-87.63264458978273
599,30400.0,41.9858592884176,-87.67113503156855
237,480100.0,41.73532646347434,-87.57317550063237
479,330200.0,41.86658785539868,-87.62857348656411
359,290900.0,41.86038631360975,-87.72752052737451
238,000nan,,
239,710500.0,41.74653321167807,-87.67312014399357
10,660900.0,41.77082996908763,-87.70303003603419
11,520100.0,41.718475782420626,-87.53067765267582
12,833900.0,41.73309367332263,-87.55555310621531
13,490901.0,41.692712176072234,-87.61818549528431
14,610300.0,41.81346653851028,-87.66640277756557
15,691500.0,41.755602650724256,-87.6015727676197
16,838800.0,41.704633952743336,-87.5655738853107
17,550100.0,41.65911205300455,-87.54941571203443
18,440900.0,41.73100887496025,-87.61187999468842
19,843900.0,41.77870972615051,-87.58634130317762
480,330200.0,41.86198031690748,-87.62942639179835
360,330103.0,41.858575579470084,-87.62706275502592
481,841900.0,41.8578254458871,-87.63569017773949
240,20200.0,42.01496809993199,-87.69722209955586
361,261000.0,41.869110727779855,-87.72826464319502
482,430500.0,41.765978932132214,-87.57990706353581
120,220702.0,41.93050070935294,-87.7233530026063
241,20701.0,41.987354129288576,-87.70216121233301
362,390200.0,41.81246613368762,-87.59939962799234
121,180100.0,41.9349326493699,-87.79567116513721
242,700502.0,41.73875679872327,-87.69763466022397
363,000nan,,
484,650500.0,41.77107687525819,-87.74153905121892
122,191100.0,41.92247500069459,-87.75125315228024
243,670500.0,41.783803282424856,-87.67409981465914
364,832100.0,41.95267883904853,-87.65013817712116
485,390200.0,41.81457234972248,-87.5972584042778
123,190601.0,41.92384652308999,-87.77822694205696
244,500100.0,41.707543469953634,-87.60383789150006
365,71600.0,41.916410776445446,-87.6417167336864
486,40402.0,41.972387667846704,-87.68409286247947
124,230300.0,41.91108413184094,-87.71504018691832
245,650301.0,41.774892873871124,-87.72836480620339
366,120200.0,41.99190207568637,-87.75246280100288
487,31700.0,41.962383517897706,-87.66090082881459
125,200401.0,41.9213304910715,-87.73898709278052
246,10202.0,42.015486155569704,-87.67254250788665
488,830700.0,41.95451243050519,-87.65682623459736
126,200200.0,41.92853259034189,-87.73767974939494
247,620300.0,41.78729552934141,-87.73270958999711
368,480500.0,41.72558241035955,-87.5621031956801
127,831600.0,41.921203444062144,-87.79761935188623
248,520600.0,41.68552670220106,-87.53654845832597
128,220901.0,41.918183101771945,-87.72299473792447
249,842400.0,41.744235716129424,-87.63162801872011
129,250400.0,41.91289932550012,-87.78062478538868
21,400300.0,41.79376293920183,-87.61587641819955
22,835100.0,41.79376586831461,-87.68666307696418
23,590500.0,41.823134346921506,-87.67785672874288
24,320101.0,41.88425184910852,-87.62039242122415
26,000nan,,
27,330101.0,41.86491985227599,-87.61774663602205
29,834300.0,41.74400996628788,-87.59696024297477
490,720200.0,41.72078654974763,-87.66749240111244
370,560900.0,41.798827657594416,-87.79671715506612
250,570300.0,41.80381103502549,-87.73563283127908
371,640400.0,41.784718200441205,-87.79625978598449
492,000nan,,
130,250400.0,41.912556774137556,-87.77015440945564
251,740300.0,41.6914154788231,-87.71398373269011
372,570200.0,41.81456109804731,-87.72758090459001
493,60500.0,41.951145164396394,-87.65688694104648
131,190702.0,41.927836659636114,-87.75866752022722
373,750500.0,41.68478899227131,-87.66637866768082
494,410100.0,41.80098185208283,-87.58463786095336
132,230500.0,41.91219055625629,-87.73365085672071
254,720400.0,41.7082544742359,-87.68347975121623
375,832600.0,41.91514586129523,-87.65334163621208
496,843000.0,41.86988468140231,-87.71560565270289
255,540101.0,41.65580349524345,-87.60010932375758
497,837800.0,41.88393789805349,-87.68551945224903
256,170200.0,41.95287883126247,-87.78517206442245
257,120100.0,42.00779868190176,-87.7785673454294
378,410900.0,41.795965503350544,-87.58535419123115
499,000nan,,
258,150501.0,41.965104374941745,-87.78205106713767
379,530400.0,41.67229047858115,-87.6500459068817
259,490500.0,41.721711614943274,-87.62140633139734
33,700200.0,41.7494011053505,-87.73049058290121
34,330101.0,41.86319035426453,-87.60929194052659
381,000nan,,
260,580600.0,41.81923000846524,-87.69411901461262
140,100200.0,41.99858205902723,-87.7983704400956
261,350400.0,41.84289861414436,-87.62697398044827
382,710800.0,41.74666115085665,-87.64400219131983
141,100300.0,41.9857807196359,-87.79374176490359
262,842900.0,41.86332516840588,-87.65910134380397
263,351000.0,41.83833089927913,-87.61341941473779
384,10501.0,42.0105016669786,-87.66574588346782
264,700401.0,41.74947377585818,-87.71980240577108
385,31300.0,41.97183809933796,-87.65481189012633
265,700302.0,41.74131590883712,-87.73540952995177
386,710900.0,41.74190311702017,-87.63929159814262
145,150300.0,41.96452810560123,-87.75794273792656
266,351500.0,41.828413670651,-87.6265768493385
387,841800.0,41.763814783152895,-87.59935342139465
146,151100.0,41.94241255325835,-87.76179555782409
267,839200.0,41.83842144844715,-87.621847352538
388,460500.0,41.745992228233945,-87.5770184854494
147,150300.0,41.95512226773832,-87.7622150576903
268,700302.0,41.73944634468512,-87.7300102754536
389,243100.0,41.89409639714802,-87.67345454001503
148,171000.0,41.94536761900633,-87.79883011452887
40,000nan,,
41,140302.0,41.97378425668006,-87.72214226600721
42,000nan,,
45,000nan,,
46,750200.0,41.69200078918527,-87.67086620688684
47,750200.0,41.696699656333976,-87.67926226866041
48,750400.0,41.68790957531053,-87.68110719967575
49,750200.0,41.694191962736625,-87.66910676489528
390,30200.0,41.99709739980716,-87.66306925559576
270,440300.0,41.74008497426507,-87.61569642112204
391,834800.0,41.784165793636475,-87.64279829213808
271,835500.0,41.809243453853185,-87.62899412616724
392,60400.0,41.948176664110804,-87.66654413517574
272,490700.0,41.71396673788075,-87.63096401473211
393,240200.0,41.91309149302822,-87.6678354735161
273,20301.0,42.01112347772386,-87.70454788179347
394,835600.0,41.79572040808574,-87.63432429326684
274,130300.0,41.98313242848508,-87.70823929505673
395,681300.0,41.756492591717176,-87.6406104651615
275,140100.0,41.97218843010944,-87.70385628420183
396,836700.0,41.89131730581073,-87.70403900333775
397,711000.0,41.74105752536411,-87.64854470119298
156,40700.0,41.966395288813885,-87.69775405055015
277,410700.0,41.79809486645752,-87.59230243416386
398,61500.0,41.9454096918181,-87.66389495126555
157,140800.0,41.96313262958114,-87.69859812492763
278,390400.0,41.804026887860516,-87.606370549801
399,241100.0,41.90706169172023,-87.68844054083343
158,40800.0,41.96316143110374,-87.6940411169428
279,410700.0,41.80077972636934,-87.59659571539811
159,140800.0,41.96631676116334,-87.70127555378457
50,750500.0,41.68428519099376,-87.67805788477295
57,90300.0,42.002293934119336,-87.8184340328018
59,40100.0,41.979995437772345,-87.67659371593948
280,410800.0,41.79800486224133,-87.59029201895447
283,222200.0,41.916177536670716,-87.68319885818465
285,110300.0,41.975725433715866,-87.77913608253749
165,20302.0,42.00867934228245,-87.69177445446394
286,340600.0,41.82580644384211,-87.63144236261923
166,10201.0,42.01436522813225,-87.67892509444215
287,530300.0,41.681322570676,-87.65552064259208
167,20301.0,42.00371739059574,-87.70468174219633
288,000nan,,
168,10701.0,42.00680676002912,-87.68082626515877
289,440202.0,41.738476464909354,-87.60894040698497
60,90300.0,41.99979049176284,-87.81524119212389
61,90200.0,42.00928553144405,-87.80674422763019
62,90200.0,42.00354991141802,-87.81725978201689
65,491100.0,41.704476613104816,-87.63798031218477
66,730500.0,41.71582757630955,-87.63707467303487
290,62800.0,41.93347784159698,-87.66147283687735
291,410600.0,41.79585735655428,-87.59973670618649
292,410500.0,41.796535454535444,-87.60192141283949
293,220602.0,41.928946100165774,-87.7122922909781
294,843900.0,41.77071456111611,-87.56818920342187
295,841300.0,41.84828060761549,-87.68071715404358
175,720200.0,41.71882995255777,-87.66899970062406
296,700100.0,41.75341646790548,-87.70940981005873
176,720100.0,41.72840326845318,-87.67468986493827
177,730201.0,41.7268484694701,-87.65519475135346
178,720200.0,41.71198288139402,-87.66897200773445
299,31200.0,41.96993125115296,-87.65771585394913
179,720200.0,41.70733329609112,-87.66149439410839
70,120400.0,41.97781844043618,-87.75320657646762
75,130300.0,41.988538109846786,-87.71223087120927
185,843700.0,41.95395684111219,-87.69103954474713
186,40300.0,41.97403216342764,-87.70137845332681
187,210100.0,41.94046008812478,-87.69976802525224
188,20802.0,41.990521426529426,-87.6958283069182
189,160700.0,41.95038246323992,-87.69806059389407
80,160800.0,41.94657017138263,-87.71694291415719
81,831100.0,41.94114509384855,-87.71404475596734
82,140602.0,41.96473485307797,-87.7206658378966
83,160900.0,41.95227405042368,-87.72499047682464
84,161200.0,41.94447001205282,-87.73957835720637
85,160200.0,41.95620683180533,-87.7417541811106
86,160100.0,41.962670789973345,-87.7419868285607
195,120300.0,41.987504140913586,-87.73822763603891
90,140400.0,41.973477840663406,-87.74269609250155
91,100100.0,41.98847843188696,-87.78533928809043
93,110200.0,41.979939283603755,-87.77316488097671
94,110502.0,41.968391506066155,-87.76253504374591
95,110502.0,41.97161965058092,-87.7584336581507
1206,71300.0,41.92371492813959,-87.63944058634297
1205,720700.0,41.70399710173001,-87.67075319182862
1204,251400.0,41.887924841931635,-87.77351268411951
1203,691200.0,41.75390444786484,-87.63470268865859
1201,500300.0,41.69164614783125,-87.60846889871573
1200,81201.0,41.897274562719815,-87.62678473541217
1209,836400.0,41.817339507615486,-87.59934001624379
1207,243300.0,41.89252944150138,-87.663781853881
