Tract,Total Pop,Park Acres,Parks Score,Libraries Count,Libraries Score,Bus Count,Bus Score,L Count,L Score,Divvy Count,Divvy Score,Transit Score,APS Index
730500,17188.0,15.759999999999998,2.0,1.0,11.0,17.0,15.0,0.0,0.0,1.0,4.0,8.0,0.069993
730600,3905.0,0.0,0.0,0.0,0.0,24.0,23.0,0.0,0.0,0.0,0.0,47.0,0.15665099999999998
730700,6879.0,12.32,2.0,0.0,0.0,14.0,23.0,0.0,0.0,1.0,11.0,17.0,0.06332700000000001
740100,3115.0,0.0,0.0,0.0,0.0,20.0,24.0,0.0,0.0,0.0,0.0,49.0,0.163317
740200,13214.0,0.0,0.0,0.0,0.0,23.0,13.0,0.0,0.0,2.0,6.0,15.0,0.049995
740300,20068.0,54.81,4.0,1.0,8.0,17.0,13.0,0.0,0.0,1.0,3.0,7.0,0.06332700000000001
740400,9476.0,0.0,0.0,0.0,0.0,23.0,18.0,0.0,0.0,1.0,3.0,20.0,0.06666
750100,8122.0,0.97,1.0,0.0,0.0,21.0,20.0,0.0,0.0,0.0,0.0,20.0,0.069993
750200,11424.0,11.3,2.0,1.0,21.0,8.0,11.0,0.0,0.0,1.0,8.0,6.0,0.096657
750300,2604.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,12.0,0.039996
750400,8721.0,18.48,3.0,0.0,0.0,3.0,4.0,0.0,0.0,1.0,8.0,4.0,0.023330999999999998
750500,15834.0,15.95,2.0,0.0,0.0,32.0,23.0,0.0,0.0,1.0,2.0,16.0,0.059994
750600,7842.0,0.0,0.0,0.0,0.0,19.0,18.0,0.0,0.0,2.0,13.0,21.0,0.069993
760801,14442.0,1.79,1.0,0.0,0.0,12.0,9.0,2.0,11.0,0.0,0.0,8.0,0.029997
760802,2351.0,0.0,0.0,0.0,0.0,9.0,14.0,0.0,0.0,0.0,0.0,29.0,0.09665699999999999
760803,6253.0,0.0,0.0,0.0,0.0,9.0,5.0,0.0,0.0,0.0,0.0,11.0,0.036663
770700,2227.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,31.0,0.0,0.0,7.0,0.023331
770901,4847.0,0.0,0.0,0.0,0.0,11.0,9.0,0.0,0.0,0.0,0.0,18.0,0.05999399999999999
770902,3588.0,0.0,0.0,0.0,0.0,16.0,17.0,0.0,0.0,0.0,0.0,34.0,0.113322
801300,4432.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,0.0,4.0,0.013332
805501,3606.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,5.0,0.016665
805502,4380.0,0.0,0.0,0.0,0.0,9.0,8.0,0.0,0.0,0.0,0.0,16.0,0.053328
806801,4421.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,11.0,0.036663
806900,5742.0,0.0,0.0,0.0,0.0,21.0,14.0,0.0,0.0,0.0,0.0,28.0,0.093324
807000,5347.0,0.0,0.0,0.0,0.0,11.0,8.0,0.0,0.0,0.0,0.0,16.0,0.053328
807200,5850.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,6.0,0.019998
807300,16458.0,0.0,0.0,0.0,0.0,27.0,12.0,2.0,3.0,0.0,0.0,14.0,0.046662
807400,6952.0,0.0,0.0,0.0,0.0,16.0,9.0,0.0,0.0,0.0,0.0,18.0,0.05999399999999999
807500,3598.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,19.0,0.063327
807600,6373.0,0.0,0.0,0.0,0.0,17.0,10.0,0.0,0.0,0.0,0.0,21.0,0.069993
807700,11904.0,0.0,0.0,0.0,0.0,10.0,6.0,2.0,7.0,0.0,0.0,8.0,0.026664
807900,4150.0,0.0,0.0,0.0,0.0,16.0,15.0,0.0,0.0,0.0,0.0,29.0,0.09665699999999999
808002,5293.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,9.0,0.029996999999999996
808400,4305.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.006666
808702,11038.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,2.0,8.0,6.0,0.019998
808800,7910.0,0.0,0.0,0.0,0.0,20.0,19.0,0.0,0.0,2.0,13.0,21.0,0.069993
808900,8490.0,0.0,0.0,0.0,0.0,14.0,12.0,0.0,0.0,1.0,4.0,14.0,0.046662
809000,3973.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,14.0,0.046662
809100,6528.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,0.0,1.0,6.0,9.0,0.029996999999999996
809200,4578.0,0.0,0.0,0.0,0.0,13.0,11.0,0.0,0.0,0.0,0.0,22.0,0.073326
809300,14556.0,0.0,0.0,0.0,0.0,5.0,4.0,6.0,45.0,1.0,3.0,7.0,0.023331
809401,5662.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,23.0,0.0,0.0,4.0,0.013332
809402,8421.0,0.0,0.0,0.0,0.0,8.0,11.0,2.0,23.0,1.0,8.0,10.0,0.03333
809500,4211.0,0.0,0.0,0.0,0.0,15.0,13.0,0.0,0.0,0.0,0.0,27.0,0.089991
809600,6852.0,0.0,0.0,0.0,0.0,12.0,13.0,0.0,0.0,1.0,6.0,15.0,0.049995
809700,8040.0,0.0,0.0,0.0,0.0,15.0,14.0,0.0,0.0,2.0,13.0,16.0,0.053328
809800,2825.0,0.0,0.0,0.0,0.0,9.0,12.0,0.0,0.0,0.0,0.0,24.0,0.079992
810000,11204.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,23.0,1.0,2.0,4.0,0.013332
810100,4789.0,0.0,0.0,0.0,0.0,8.0,6.0,0.0,0.0,0.0,0.0,13.0,0.043329
810200,13176.0,0.0,0.0,0.0,0.0,19.0,11.0,0.0,0.0,1.0,1.0,12.0,0.039996
810301,9598.0,0.0,0.0,0.0,0.0,24.0,19.0,0.0,0.0,1.0,3.0,20.0,0.06666
810302,3389.0,0.0,0.0,0.0,0.0,15.0,17.0,0.0,0.0,0.0,0.0,34.0,0.113322
810501,5163.0,0.0,0.0,0.0,0.0,14.0,10.0,0.0,0.0,0.0,0.0,21.0,0.069993
810502,6193.0,0.0,0.0,0.0,0.0,25.0,15.0,0.0,0.0,0.0,0.0,31.0,0.103323
810600,4747.0,0.0,0.0,0.0,0.0,26.0,21.0,0.0,0.0,0.0,0.0,42.0,0.139986
810701,4473.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,7.0,0.023331
810702,4253.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,0.013332
810800,5440.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,6.0,0.019998
810900,6114.0,0.0,0.0,0.0,0.0,8.0,5.0,0.0,0.0,0.0,0.0,10.0,0.03333
811100,6964.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,6.0,0.019998
811900,6283.0,0.0,0.0,0.0,0.0,8.0,5.0,0.0,0.0,0.0,0.0,10.0,0.03333
812000,5459.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,5.0,0.016665
812100,4656.0,0.0,0.0,0.0,0.0,15.0,12.0,0.0,0.0,0.0,0.0,25.0,0.083325
812200,3916.0,0.0,0.0,0.0,0.0,15.0,14.0,0.0,0.0,0.0,0.0,29.0,0.09665699999999999
812301,9804.0,0.0,0.0,0.0,0.0,5.0,4.0,4.0,28.0,0.0,0.0,7.0,0.023331
812302,2900.0,0.0,0.0,0.0,0.0,6.0,8.0,0.0,0.0,0.0,0.0,16.0,0.053328
812400,3276.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,0.0,0.0,0.0,14.0,0.046662
812500,6802.0,0.0,0.0,0.0,0.0,16.0,18.0,2.0,18.0,0.0,0.0,20.0,0.06666
812600,3554.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,9.0,0.029996999999999996
813000,4114.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,8.0,0.026664
813100,9806.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,10.0,0.0,0.0,4.0,0.013332
813200,4518.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,0.0,4.0,0.013332
813301,3627.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,9.0,0.029996999999999996
813302,3075.0,0.0,0.0,0.0,0.0,10.0,12.0,0.0,0.0,0.0,0.0,25.0,0.083325
813400,8516.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,0.009999
813500,6323.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,0.009999
813600,5743.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,0.009999
813701,7030.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,17.0,0.0,0.0,5.0,0.016665
813702,9404.0,0.0,0.0,0.0,0.0,11.0,9.0,2.0,11.0,0.0,0.0,11.0,0.036663
813801,3318.0,0.0,0.0,0.0,0.0,15.0,17.0,0.0,0.0,0.0,0.0,34.0,0.113322
813802,4648.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,0.013332
813900,6889.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,0.009999
814000,4472.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.006666
814100,4459.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.006666
814200,7883.0,0.0,0.0,0.0,0.0,19.0,9.0,0.0,0.0,0.0,0.0,19.0,0.063327
814800,5930.0,0.0,0.0,0.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,9.0,0.029996999999999996
814900,5985.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,6.0,0.019998
815100,4973.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,7.0,0.023331
815600,5546.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,5.0,0.016665
816000,3500.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,17.0,0.0,0.0,5.0,0.016665
816100,11342.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,8.0,0.0,0.0,2.0,0.006666
820202,3386.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,5.0,0.016665
820300,5721.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,7.0,0.023331
820400,5377.0,0.0,0.0,0.0,0.0,16.0,11.0,0.0,0.0,0.0,0.0,23.0,0.076659
820502,5886.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.006666
820700,7074.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.006666
820901,5007.0,0.0,0.0,0.0,0.0,35.0,26.0,0.0,0.0,0.0,0.0,53.0,0.176649
820902,6020.0,0.0,0.0,0.0,0.0,11.0,7.0,0.0,0.0,0.0,0.0,14.0,0.046662
821200,5557.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,9.0,0.029996999999999996
821402,3210.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,10.0,0.03333
821600,4359.0,0.0,0.0,0.0,0.0,34.0,30.0,0.0,0.0,0.0,0.0,59.0,0.196647
821700,4956.0,0.0,0.0,0.0,0.0,7.0,5.0,0.0,0.0,0.0,0.0,11.0,0.036663
821800,5310.0,0.0,0.0,0.0,0.0,12.0,9.0,0.0,0.0,0.0,0.0,17.0,0.056661
821900,5259.0,0.0,0.0,0.0,0.0,12.0,9.0,0.0,0.0,0.0,0.0,18.0,0.05999399999999999
822000,4324.0,0.0,0.0,0.0,0.0,12.0,10.0,0.0,0.0,0.0,0.0,21.0,0.069993
822101,4569.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.006666
822102,4636.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,10.0,0.03333
822701,5000.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,5.0,0.016665
822702,3490.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,11.0,0.036663
822802,3750.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,11.0,0.036663
823304,6316.0,0.0,0.0,0.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,9.0,0.029996999999999996
825700,4085.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.006666
826700,4420.0,3.43,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.006666
830500,7976.0,0.0,0.0,0.0,0.0,30.0,29.0,0.0,0.0,1.0,4.0,30.0,0.09999
830600,14877.0,2.59,1.0,0.0,0.0,11.0,8.0,0.0,0.0,2.0,9.0,7.0,0.026664
830700,16324.0,3.12,1.0,0.0,0.0,23.0,21.0,4.0,34.0,2.0,12.0,14.0,0.049995000000000005
830800,7836.0,0.0,0.0,0.0,0.0,7.0,10.0,4.0,58.0,2.0,21.0,13.0,0.043329
830900,8859.0,2.18,1.0,0.0,0.0,21.0,27.0,0.0,0.0,1.0,7.0,19.0,0.06666
831000,8928.0,1.57,1.0,1.0,30.0,10.0,17.0,0.0,0.0,1.0,11.0,10.0,0.136653
831100,23118.0,2.1,1.0,0.0,0.0,30.0,15.0,0.0,0.0,2.0,5.0,11.0,0.039996000000000004
831200,4855.0,0.0,0.0,0.0,0.0,11.0,9.0,0.0,0.0,0.0,0.0,18.0,0.05999399999999999
831300,2160.0,0.0,0.0,0.0,0.0,17.0,60.0,0.0,0.0,1.0,27.0,63.0,0.209979
831400,8415.0,0.0,0.0,0.0,0.0,40.0,54.0,2.0,23.0,2.0,20.0,40.0,0.13332
831500,7770.0,0.0,0.0,1.0,13.0,25.0,24.0,0.0,0.0,0.0,0.0,25.0,0.126654
831600,29252.0,13.47,1.0,1.0,2.0,21.0,11.0,0.0,0.0,1.0,1.0,6.0,0.029997
831700,4364.0,0.0,0.0,0.0,0.0,18.0,31.0,0.0,0.0,1.0,11.0,33.0,0.109989
831800,20943.0,0.0,0.0,1.0,3.0,33.0,18.0,0.0,0.0,3.0,10.0,13.0,0.053328
831900,13048.0,0.38,1.0,0.0,0.0,7.0,8.0,2.0,19.0,5.0,46.0,9.0,0.03333
832000,1774.0,0.0,0.0,0.0,0.0,9.0,19.0,0.0,0.0,0.0,0.0,39.0,0.129987
832100,14324.0,2.42,1.0,0.0,0.0,13.0,14.0,4.0,40.0,2.0,15.0,10.0,0.036663
832200,5676.0,0.0,0.0,0.0,0.0,8.0,11.0,0.0,0.0,2.0,19.0,14.0,0.046662
832300,5730.0,3.46,1.0,0.0,0.0,19.0,38.0,0.0,0.0,4.0,65.0,31.0,0.106656
832400,6560.0,0.37,1.0,0.0,0.0,7.0,8.0,0.0,0.0,0.0,0.0,9.0,0.03333
832500,9540.0,0.41,1.0,0.0,0.0,10.0,12.0,0.0,0.0,1.0,7.0,9.0,0.03333
832600,13269.0,1.56,1.0,0.0,0.0,14.0,12.0,0.0,0.0,3.0,18.0,10.0,0.036663
832900,7656.0,9.620000000000001,2.0,0.0,0.0,9.0,18.0,2.0,37.0,2.0,30.0,13.0,0.049995
833000,25505.0,14.24,1.0,1.0,7.0,15.0,11.0,2.0,10.0,16.0,99.0,10.0,0.059994
833100,23982.0,8.959999999999999,1.0,0.0,0.0,27.0,13.0,0.0,0.0,4.0,13.0,10.0,0.036663
833300,8529.0,4.57,1.0,0.0,0.0,14.0,19.0,0.0,0.0,1.0,8.0,14.0,0.049995000000000005
833900,8451.0,20.27,3.0,1.0,22.0,10.0,13.0,0.0,0.0,0.0,0.0,9.0,0.11332199999999999
834000,6292.0,0.0,0.0,0.0,0.0,13.0,16.0,2.0,20.0,0.0,0.0,18.0,0.05999399999999999
834200,14964.0,0.49,1.0,0.0,0.0,32.0,24.0,0.0,0.0,2.0,9.0,18.0,0.063327
834300,25768.0,28.400000000000002,2.0,1.0,4.0,29.0,17.0,0.0,0.0,2.0,6.0,10.0,0.053328
834400,8090.0,1.08,1.0,0.0,0.0,11.0,10.0,0.0,0.0,0.0,0.0,11.0,0.039996000000000004
834500,1434.0,0.0,0.0,0.0,0.0,17.0,45.0,0.0,0.0,0.0,0.0,90.0,0.29997
834600,7935.0,6.4,2.0,1.0,47.0,36.0,86.0,2.0,46.0,1.0,17.0,37.0,0.28663799999999995
834700,3282.0,0.47,1.0,0.0,0.0,19.0,66.0,0.0,0.0,2.0,56.0,49.0,0.16665
834800,3474.0,0.52,1.0,0.0,0.0,12.0,26.0,0.0,0.0,0.0,0.0,26.0,0.089991
834900,2024.0,57.04,19.0,0.0,0.0,14.0,52.0,0.0,0.0,0.0,0.0,52.0,0.236643
835000,10858.0,0.0,0.0,0.0,0.0,20.0,14.0,0.0,0.0,2.0,8.0,16.0,0.053328
835100,14802.0,26.5,2.0,0.0,0.0,21.0,16.0,0.0,0.0,1.0,3.0,12.0,0.046661999999999995
835200,2157.0,0.0,0.0,0.0,0.0,22.0,39.0,0.0,0.0,0.0,0.0,77.0,0.256641
835500,5500.0,21.0,6.0,0.0,0.0,22.0,61.0,2.0,54.0,2.0,44.0,36.0,0.13998599999999997
835600,3352.0,0.61,1.0,0.0,0.0,22.0,100.0,2.0,94.0,1.0,35.0,57.0,0.19331399999999999
835800,5355.0,0.5,1.0,0.0,0.0,8.0,17.0,2.0,40.0,0.0,0.0,15.0,0.053328
836000,5568.0,0.16,1.0,0.0,0.0,12.0,16.0,0.0,0.0,0.0,0.0,17.0,0.059994000000000006
836100,4000.0,0.0,0.0,0.0,0.0,25.0,47.0,0.0,0.0,1.0,13.0,49.0,0.163317
836200,3138.0,0.0,0.0,0.0,0.0,19.0,46.0,0.0,0.0,5.0,100.0,58.0,0.19331399999999999
836300,3418.0,0.64,1.0,0.0,0.0,6.0,13.0,0.0,0.0,0.0,0.0,14.0,0.049995000000000005
836400,7782.0,3.5500000000000003,1.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,14.0,0.049995000000000005
836500,3460.0,10.29,2.0,0.0,0.0,4.0,9.0,0.0,0.0,0.0,0.0,9.0,0.036662999999999994
836600,6987.0,0.08,1.0,0.0,0.0,25.0,41.0,0.0,0.0,1.0,10.0,28.0,0.096657
836700,9036.0,2.09,1.0,1.0,30.0,29.0,49.0,0.0,0.0,2.0,25.0,26.0,0.189981
836800,10536.0,176.35,23.0,0.0,0.0,12.0,17.0,2.0,25.0,2.0,21.0,12.0,0.11665500000000001
836900,1879.0,0.0,0.0,0.0,0.0,6.0,12.0,0.0,0.0,0.0,0.0,24.0,0.079992
837000,3730.0,0.0,0.0,0.0,0.0,16.0,33.0,0.0,0.0,1.0,14.0,35.0,0.11665499999999998
837100,6616.0,0.63,1.0,0.0,0.0,12.0,27.0,4.0,95.0,2.0,36.0,21.0,0.073326
837300,8130.0,0.24,1.0,0.0,0.0,9.0,13.0,0.0,0.0,1.0,8.0,10.0,0.036663
837400,6612.0,4.48,1.0,0.0,0.0,19.0,33.0,0.0,0.0,2.0,26.0,24.0,0.083325
837800,7587.0,2.13,1.0,0.0,0.0,15.0,22.0,0.0,0.0,2.0,22.0,17.0,0.059994000000000006
838000,7836.0,3.26,1.0,1.0,24.0,18.0,26.0,0.0,0.0,0.0,0.0,18.0,0.14331899999999997
838100,4713.0,0.0,0.0,0.0,0.0,32.0,77.0,2.0,47.0,3.0,59.0,59.0,0.196647
838200,8000.0,2.63,1.0,0.0,0.0,53.0,100.0,2.0,35.0,4.0,62.0,56.0,0.189981
838300,6240.0,8.73,2.0,0.0,0.0,9.0,16.0,0.0,0.0,2.0,28.0,14.0,0.053328
838600,3316.0,0.0,0.0,0.0,0.0,8.0,18.0,0.0,0.0,1.0,16.0,21.0,0.069993
838700,12168.0,0.76,1.0,0.0,0.0,15.0,14.0,0.0,0.0,2.0,12.0,11.0,0.039996000000000004
838800,9303.0,463.35999999999996,51.0,0.0,0.0,21.0,26.0,0.0,0.0,2.0,17.0,19.0,0.23331
839000,30465.0,3.6399999999999997,1.0,0.0,0.0,14.0,5.0,0.0,0.0,5.0,12.0,5.0,0.019998
839100,33452.0,0.0,0.0,1.0,1.0,63.0,29.0,20.0,94.0,17.0,63.0,23.0,0.07999200000000001
839200,7419.0,21.91,3.0,0.0,0.0,19.0,29.0,0.0,0.0,1.0,9.0,21.0,0.079992
839500,4656.0,0.0,0.0,1.0,48.0,8.0,20.0,0.0,0.0,2.0,38.0,17.0,0.21664499999999998
839600,5535.0,0.99,1.0,0.0,0.0,13.0,27.0,0.0,0.0,1.0,14.0,19.0,0.06666
839700,20096.0,1.55,1.0,1.0,8.0,10.0,8.0,0.0,0.0,1.0,3.0,5.0,0.046661999999999995
839800,5406.0,0.07,1.0,0.0,0.0,9.0,13.0,0.0,0.0,0.0,0.0,13.0,0.046662
839900,14277.0,4.03,1.0,0.0,0.0,26.0,21.0,0.0,0.0,4.0,24.0,16.0,0.056661
840000,2731.0,0.0,0.0,0.0,0.0,9.0,12.0,0.0,0.0,0.0,0.0,25.0,0.083325
840100,6232.0,0.2,1.0,0.0,0.0,9.0,11.0,0.0,0.0,0.0,0.0,11.0,0.039996000000000004
840200,9260.0,37.35,6.0,0.0,0.0,15.0,25.0,2.0,30.0,1.0,10.0,15.0,0.069993
840300,11004.0,2.38,1.0,0.0,0.0,21.0,22.0,0.0,0.0,2.0,14.0,16.0,0.056661
840400,6854.0,1.42,1.0,0.0,0.0,25.0,28.0,0.0,0.0,0.0,0.0,28.0,0.096657
840700,12348.0,0.0,0.0,0.0,0.0,11.0,10.0,2.0,14.0,1.0,4.0,9.0,0.029996999999999996
840800,3373.0,0.0,0.0,0.0,0.0,8.0,9.0,0.0,0.0,0.0,0.0,18.0,0.05999399999999999
841000,2178.0,0.0,0.0,0.0,0.0,26.0,91.0,0.0,0.0,3.0,86.0,100.0,0.3333
841100,35325.0,0.45,1.0,1.0,2.0,32.0,17.0,2.0,5.0,5.0,19.0,9.0,0.039996
841200,13365.0,0.0,0.0,0.0,0.0,15.0,13.0,2.0,12.0,1.0,4.0,11.0,0.036663
841300,12999.0,0.53,1.0,0.0,0.0,20.0,17.0,0.0,0.0,2.0,11.0,13.0,0.046662
841500,9020.0,0.17,1.0,1.0,30.0,17.0,29.0,0.0,0.0,1.0,11.0,15.0,0.153318
841700,3369.0,0.2,1.0,0.0,0.0,7.0,24.0,0.0,0.0,1.0,25.0,18.0,0.063327
841800,9944.0,2.97,1.0,1.0,26.0,39.0,59.0,0.0,0.0,2.0,23.0,31.0,0.19331399999999999
841900,24724.0,17.53,1.0,0.0,0.0,46.0,28.0,4.0,20.0,10.0,49.0,19.0,0.06666
842000,9174.0,0.0,0.0,0.0,0.0,21.0,26.0,2.0,21.0,2.0,18.0,21.0,0.069993
842100,20391.0,8.01,1.0,0.0,0.0,26.0,14.0,0.0,0.0,2.0,6.0,11.0,0.039996000000000004
842200,14680.0,10.63,1.0,0.0,0.0,24.0,25.0,2.0,16.0,7.0,59.0,17.0,0.059994000000000006
842300,14712.0,8.85,1.0,0.0,0.0,35.0,36.0,2.0,16.0,4.0,32.0,21.0,0.073326
842400,12032.0,14.03,2.0,0.0,0.0,38.0,48.0,4.0,49.0,1.0,7.0,27.0,0.096657
842500,6987.0,0.75,1.0,0.0,0.0,25.0,41.0,0.0,0.0,1.0,10.0,28.0,0.096657
842600,17800.0,6.369999999999999,1.0,1.0,10.0,55.0,47.0,0.0,0.0,2.0,11.0,25.0,0.119988
842800,19860.0,17.6,1.0,0.0,0.0,30.0,17.0,0.0,0.0,3.0,11.0,13.0,0.046662
842900,8847.0,12.99,2.0,0.0,0.0,34.0,44.0,0.0,0.0,5.0,52.0,34.0,0.11998800000000001
843000,7527.0,7.27,1.0,0.0,0.0,25.0,38.0,0.0,0.0,3.0,35.0,28.0,0.096657
843100,4635.0,165.49,36.0,0.0,0.0,24.0,59.0,0.0,0.0,2.0,39.0,43.0,0.26330699999999996
843200,9104.0,7.630000000000001,2.0,0.0,0.0,46.0,77.0,2.0,30.0,3.0,39.0,43.0,0.149985
843300,3116.0,0.0,0.0,0.0,0.0,14.0,34.0,0.0,0.0,3.0,59.0,41.0,0.136653
843400,2198.0,0.0,0.0,0.0,0.0,12.0,41.0,0.0,0.0,1.0,26.0,45.0,0.149985
843500,31584.0,22.77,1.0,0.0,0.0,27.0,10.0,0.0,0.0,5.0,12.0,8.0,0.029997
843600,9564.0,0.25,1.0,0.0,0.0,12.0,14.0,0.0,0.0,2.0,17.0,11.0,0.039996000000000004
843700,7446.0,29.43,4.0,0.0,0.0,22.0,34.0,0.0,0.0,3.0,36.0,26.0,0.09999
843800,4275.0,4.42,2.0,0.0,0.0,19.0,51.0,0.0,0.0,1.0,19.0,36.0,0.126654
843900,9864.0,551.87,57.0,0.0,0.0,34.0,39.0,0.0,0.0,7.0,66.0,32.0,0.296637
844700,3146.0,0.08,1.0,0.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,10.0,0.036663
381700,,,,,,8.0,,0.0,,,,,
980000,,,,,,0.0,,2.0,,,,,
980100,,,,,,28.0,,2.0,,,,,
